IdFlight,BoardingTime,FlightDate,Gate,CheckInCounter,IdFlightNumber
1670,2022-10-08 00:29:00,2022-10-08,C4,Counter 1,727
1671,2022-12-02 09:41:00,2022-12-02,C1,Counter 14,325
1672,2022-01-11 23:15:00,2022-01-11,C6,Counter 3,809
1673,2023-06-06 23:34:00,2023-06-06,A9,Counter 14,831
1674,2022-07-29 00:51:00,2022-07-29,A10,Counter 18,116
1675,2022-07-21 09:53:00,2022-07-21,B2,Counter 8,475
1676,2023-01-09 20:38:00,2023-01-09,C10,Counter 8,646
1677,2023-01-15 16:28:00,2023-01-15,B3,Counter 1,342
1678,2023-05-13 10:18:00,2023-05-13,B4,Counter 20,766
1679,2022-05-26 04:28:00,2022-05-26,C2,Counter 18,295
1680,2023-09-21 23:52:00,2023-09-21,C9,Counter 10,648
1681,2023-03-28 00:44:00,2023-03-28,C7,Counter 16,716
1682,2023-09-15 15:24:00,2023-09-15,B1,Counter 18,434
1683,2023-08-30 15:53:00,2023-08-30,C2,Counter 13,580
1684,2023-09-30 09:08:00,2023-09-30,A6,Counter 9,337
1685,2022-08-01 17:51:00,2022-08-01,A8,Counter 11,35
1686,2022-09-09 11:55:00,2022-09-09,B9,Counter 10,708
1687,2022-07-13 21:49:00,2022-07-13,A7,Counter 20,786
1688,2023-12-16 04:13:00,2023-12-16,C9,Counter 3,573
1689,2023-09-22 11:02:00,2023-09-22,B10,Counter 2,825
1690,2022-01-30 00:19:00,2022-01-30,B4,Counter 1,519
1691,2022-07-03 16:27:00,2022-07-03,A4,Counter 8,210
1692,2023-06-17 06:18:00,2023-06-17,C5,Counter 18,517
1693,2022-12-29 07:09:00,2022-12-29,B7,Counter 13,630
1694,2023-06-30 04:54:00,2023-06-30,B7,Counter 12,711
1695,2023-06-10 00:42:00,2023-06-10,B6,Counter 20,146
1696,2022-10-08 14:39:00,2022-10-08,B7,Counter 18,429
1697,2022-03-04 04:26:00,2022-03-04,C10,Counter 13,480
1698,2023-01-15 19:59:00,2023-01-15,B7,Counter 4,502
1699,2022-11-10 15:54:00,2022-11-10,C4,Counter 18,557
1700,2023-01-22 14:22:00,2023-01-22,A3,Counter 16,78
1701,2022-01-30 12:53:00,2022-01-30,C6,Counter 6,646
1702,2023-09-06 23:20:00,2023-09-06,B1,Counter 14,918
1703,2023-02-21 07:55:00,2023-02-21,C6,Counter 6,553
1704,2023-03-27 21:27:00,2023-03-27,C2,Counter 10,213
1705,2022-12-12 23:15:00,2022-12-12,A10,Counter 10,109
1706,2023-10-13 13:37:00,2023-10-13,C6,Counter 1,766
1707,2023-02-10 23:40:00,2023-02-10,C8,Counter 17,500
1708,2023-10-02 15:06:00,2023-10-02,A5,Counter 17,628
1709,2023-04-20 07:53:00,2023-04-20,B8,Counter 5,97
1710,2022-04-24 03:11:00,2022-04-24,B8,Counter 16,676
1711,2022-05-30 14:23:00,2022-05-30,C10,Counter 9,234
1712,2023-06-20 09:50:00,2023-06-20,C4,Counter 20,389
1713,2023-06-08 23:33:00,2023-06-08,C7,Counter 17,454
1714,2023-08-06 16:13:00,2023-08-06,B7,Counter 19,504
1715,2023-01-02 18:15:00,2023-01-02,B7,Counter 12,526
1716,2023-02-26 07:02:00,2023-02-26,A2,Counter 11,908
1717,2022-10-21 15:35:00,2022-10-21,B9,Counter 11,431
1718,2022-02-07 16:37:00,2022-02-07,A2,Counter 17,995
1719,2023-04-22 05:47:00,2023-04-22,A3,Counter 5,247
1720,2022-07-29 11:03:00,2022-07-29,C7,Counter 8,309
1721,2023-05-11 02:18:00,2023-05-11,C2,Counter 10,398
1722,2023-08-29 04:25:00,2023-08-29,B10,Counter 17,600
1723,2022-02-16 19:09:00,2022-02-16,C8,Counter 8,329
1724,2023-04-23 19:07:00,2023-04-23,C2,Counter 15,339
1725,2023-12-18 02:02:00,2023-12-18,C8,Counter 8,504
1726,2023-03-24 23:15:00,2023-03-24,B1,Counter 10,334
1727,2023-09-27 15:57:00,2023-09-27,C8,Counter 13,389
1728,2022-03-24 17:10:00,2022-03-24,C4,Counter 4,180
1729,2022-12-17 03:47:00,2022-12-17,A2,Counter 13,438
1730,2023-07-14 12:21:00,2023-07-14,A1,Counter 17,175
1731,2023-02-14 01:23:00,2023-02-14,A2,Counter 11,586
1732,2022-03-25 00:51:00,2022-03-25,A2,Counter 2,992
1733,2022-04-04 08:01:00,2022-04-04,A5,Counter 15,310
1734,2022-05-02 13:43:00,2022-05-02,C3,Counter 14,474
1735,2023-07-25 02:00:00,2023-07-25,C10,Counter 13,888
1736,2022-02-10 07:30:00,2022-02-10,A2,Counter 10,803
1737,2022-12-01 09:57:00,2022-12-01,A2,Counter 1,547
1738,2022-10-15 13:15:00,2022-10-15,B9,Counter 19,669
1739,2023-04-08 05:10:00,2023-04-08,C9,Counter 1,397
1740,2022-06-11 22:04:00,2022-06-11,C1,Counter 16,256
1741,2022-01-08 21:30:00,2022-01-08,C7,Counter 8,912
1742,2022-10-20 16:05:00,2022-10-20,C4,Counter 8,630
1743,2023-01-17 16:12:00,2023-01-17,A10,Counter 11,128
1744,2023-01-22 15:04:00,2023-01-22,B1,Counter 10,736
1745,2022-03-05 05:33:00,2022-03-05,A7,Counter 3,544
1746,2023-04-24 23:02:00,2023-04-24,C9,Counter 17,976
1747,2022-11-30 22:21:00,2022-11-30,A3,Counter 18,896
1748,2023-06-01 18:05:00,2023-06-01,A5,Counter 14,678
1749,2023-12-03 09:36:00,2023-12-03,A3,Counter 12,951
1750,2022-08-14 09:34:00,2022-08-14,A10,Counter 12,687
1751,2022-06-07 11:13:00,2022-06-07,A4,Counter 9,44
1752,2023-08-18 06:23:00,2023-08-18,B10,Counter 13,319
1753,2022-08-06 11:49:00,2022-08-06,A8,Counter 18,777
1754,2022-05-12 12:43:00,2022-05-12,B3,Counter 8,291
1755,2022-09-03 01:55:00,2022-09-03,B8,Counter 18,285
1756,2022-07-18 20:51:00,2022-07-18,A4,Counter 10,320
1757,2022-08-19 00:16:00,2022-08-19,A7,Counter 17,49
1758,2022-06-16 06:03:00,2022-06-16,A7,Counter 15,432
1759,2023-08-20 11:24:00,2023-08-20,B2,Counter 10,19
1760,2022-03-03 19:23:00,2022-03-03,C9,Counter 3,667
1761,2022-03-02 23:34:00,2022-03-02,B5,Counter 12,246
1762,2022-06-24 08:57:00,2022-06-24,A9,Counter 18,98
1763,2022-11-21 16:57:00,2022-11-21,C10,Counter 16,683
1764,2023-10-19 01:05:00,2023-10-19,C2,Counter 16,19
1765,2022-01-25 14:04:00,2022-01-25,A8,Counter 4,800
1766,2023-05-16 08:32:00,2023-05-16,C7,Counter 11,300
1767,2023-07-30 17:07:00,2023-07-30,B9,Counter 20,473
1768,2022-04-22 04:43:00,2022-04-22,C2,Counter 7,417
1769,2023-02-26 20:58:00,2023-02-26,B6,Counter 7,931
1770,2023-04-14 07:58:00,2023-04-14,C9,Counter 12,587
1771,2022-07-23 01:30:00,2022-07-23,C7,Counter 10,888
1772,2023-01-10 04:44:00,2023-01-10,B2,Counter 5,343
1773,2022-07-11 21:39:00,2022-07-11,B8,Counter 13,747
1774,2023-08-31 02:33:00,2023-08-31,A8,Counter 12,228
1775,2023-08-25 20:08:00,2023-08-25,B9,Counter 13,69
1776,2023-02-27 00:43:00,2023-02-27,C7,Counter 14,251
1777,2023-12-27 14:56:00,2023-12-27,C7,Counter 8,117
1778,2023-04-07 05:30:00,2023-04-07,B6,Counter 3,519
1779,2022-08-09 07:36:00,2022-08-09,C10,Counter 9,302
1780,2023-11-10 17:52:00,2023-11-10,C1,Counter 14,17
1781,2022-01-25 22:30:00,2022-01-25,A5,Counter 1,469
1782,2022-11-26 07:53:00,2022-11-26,C2,Counter 14,293
1783,2022-07-25 10:33:00,2022-07-25,B3,Counter 17,664
1784,2022-02-15 07:26:00,2022-02-15,A9,Counter 12,810
1785,2022-12-14 17:10:00,2022-12-14,B9,Counter 18,539
1786,2023-07-14 00:29:00,2023-07-14,B10,Counter 7,1
1787,2022-11-16 11:37:00,2022-11-16,A6,Counter 5,734
1788,2022-09-04 08:43:00,2022-09-04,C7,Counter 1,174
1789,2023-06-21 19:26:00,2023-06-21,A6,Counter 16,424
1790,2022-09-25 15:03:00,2022-09-25,C4,Counter 3,155
1791,2023-10-21 22:24:00,2023-10-21,A7,Counter 9,711
1792,2022-11-04 04:06:00,2022-11-04,C5,Counter 12,979
1793,2023-12-29 21:44:00,2023-12-29,A3,Counter 5,147
1794,2022-05-25 22:38:00,2022-05-25,C6,Counter 11,259
1795,2023-03-20 14:34:00,2023-03-20,B6,Counter 4,458
1796,2023-09-28 21:17:00,2023-09-28,A2,Counter 19,690
1797,2022-07-20 02:42:00,2022-07-20,B6,Counter 9,989
1798,2022-01-14 10:24:00,2022-01-14,A2,Counter 14,541
1799,2023-07-21 03:52:00,2023-07-21,A1,Counter 16,976
1800,2022-08-12 05:37:00,2022-08-12,B3,Counter 11,199
1801,2022-08-02 09:34:00,2022-08-02,A1,Counter 20,67
1802,2023-01-28 17:14:00,2023-01-28,B9,Counter 1,469
1803,2022-12-12 19:31:00,2022-12-12,A7,Counter 17,834
1804,2022-02-25 14:27:00,2022-02-25,C3,Counter 18,790
1805,2023-06-29 20:31:00,2023-06-29,C1,Counter 7,855
1806,2023-12-05 21:07:00,2023-12-05,C6,Counter 17,137
1807,2022-02-12 02:12:00,2022-02-12,C4,Counter 6,770
1808,2022-04-14 12:40:00,2022-04-14,B4,Counter 20,858
1809,2023-04-18 12:50:00,2023-04-18,A1,Counter 2,654
1810,2022-04-22 07:57:00,2022-04-22,C1,Counter 18,122
1811,2022-01-31 12:19:00,2022-01-31,C2,Counter 1,539
1812,2023-06-07 00:19:00,2023-06-07,A8,Counter 12,59
1813,2023-05-11 23:26:00,2023-05-11,A4,Counter 19,695
1814,2023-05-11 15:54:00,2023-05-11,A7,Counter 14,143
1815,2022-03-03 20:06:00,2022-03-03,C7,Counter 1,286
1816,2022-03-29 10:02:00,2022-03-29,B3,Counter 4,124
1817,2022-05-07 12:39:00,2022-05-07,C7,Counter 17,498
1818,2023-06-14 14:35:00,2023-06-14,B6,Counter 3,49
1819,2023-06-25 20:12:00,2023-06-25,B9,Counter 10,702
1820,2023-05-24 05:57:00,2023-05-24,A7,Counter 15,916
1821,2022-10-19 12:52:00,2022-10-19,B4,Counter 6,612
1822,2022-12-09 23:02:00,2022-12-09,C4,Counter 9,71
1823,2023-07-15 07:42:00,2023-07-15,B6,Counter 2,385
1824,2023-02-10 10:03:00,2023-02-10,A10,Counter 9,934
1825,2023-04-10 21:24:00,2023-04-10,B3,Counter 19,126
1826,2023-09-08 03:04:00,2023-09-08,B9,Counter 20,325
1827,2022-12-23 00:02:00,2022-12-23,B1,Counter 10,242
1828,2023-08-20 20:08:00,2023-08-20,A3,Counter 16,423
1829,2022-03-07 02:15:00,2022-03-07,C1,Counter 10,66
1830,2022-10-11 04:50:00,2022-10-11,B4,Counter 10,113
1831,2022-03-09 20:35:00,2022-03-09,B8,Counter 18,997
1832,2022-06-30 02:10:00,2022-06-30,C7,Counter 18,473
1833,2022-10-09 22:27:00,2022-10-09,B6,Counter 20,89
1834,2022-02-19 11:00:00,2022-02-19,C5,Counter 3,756
1835,2022-09-03 19:22:00,2022-09-03,A7,Counter 20,804
1836,2023-11-06 11:17:00,2023-11-06,A4,Counter 12,314
1837,2022-10-26 04:55:00,2022-10-26,B7,Counter 18,30
1838,2022-06-11 22:17:00,2022-06-11,A6,Counter 12,50
1839,2023-11-10 00:48:00,2023-11-10,B7,Counter 19,146
1840,2022-01-22 22:21:00,2022-01-22,A4,Counter 15,139
1841,2023-07-25 12:15:00,2023-07-25,A8,Counter 15,642
1842,2023-10-30 13:07:00,2023-10-30,A10,Counter 11,229
1843,2022-04-30 09:28:00,2022-04-30,B1,Counter 3,110
1844,2023-10-24 03:24:00,2023-10-24,A2,Counter 18,240
1845,2023-10-24 12:47:00,2023-10-24,C2,Counter 1,219
1846,2023-02-27 02:16:00,2023-02-27,A1,Counter 7,86
1847,2023-06-16 09:53:00,2023-06-16,C1,Counter 1,366
1848,2023-12-23 18:29:00,2023-12-23,A9,Counter 15,963
1849,2023-07-23 12:40:00,2023-07-23,B4,Counter 1,781
1850,2023-09-14 06:38:00,2023-09-14,A9,Counter 15,153
1851,2022-03-08 19:44:00,2022-03-08,A5,Counter 1,610
1852,2023-12-21 20:53:00,2023-12-21,C4,Counter 5,876
1853,2022-11-28 11:26:00,2022-11-28,C7,Counter 2,314
1854,2022-04-22 15:18:00,2022-04-22,A10,Counter 14,697
1855,2022-07-19 03:17:00,2022-07-19,A3,Counter 1,588
1856,2023-11-28 23:37:00,2023-11-28,A5,Counter 9,593
1857,2022-03-10 22:08:00,2022-03-10,C3,Counter 1,701
1858,2022-10-21 02:04:00,2022-10-21,C7,Counter 19,780
1859,2023-11-21 07:32:00,2023-11-21,C5,Counter 2,455
1860,2023-02-21 10:06:00,2023-02-21,B6,Counter 5,320
1861,2022-02-27 20:32:00,2022-02-27,C2,Counter 17,322
1862,2023-12-21 00:19:00,2023-12-21,A6,Counter 7,436
1863,2023-08-02 07:51:00,2023-08-02,C7,Counter 3,977
1864,2023-08-17 22:33:00,2023-08-17,A4,Counter 3,107
1865,2023-05-04 02:06:00,2023-05-04,A6,Counter 2,736
1866,2023-10-14 01:41:00,2023-10-14,B1,Counter 8,497
1867,2022-04-17 03:56:00,2022-04-17,C2,Counter 4,705
1868,2022-09-10 18:31:00,2022-09-10,A6,Counter 18,449
1869,2022-06-13 10:05:00,2022-06-13,A2,Counter 3,445
1870,2022-07-12 18:21:00,2022-07-12,B8,Counter 5,679
1871,2023-03-16 13:23:00,2023-03-16,A6,Counter 12,628
1872,2023-10-21 18:57:00,2023-10-21,B9,Counter 18,426
1873,2023-04-05 13:50:00,2023-04-05,C9,Counter 4,146
1874,2023-03-08 20:13:00,2023-03-08,A1,Counter 17,295
1875,2022-04-02 23:21:00,2022-04-02,B2,Counter 1,941
1876,2022-06-08 16:34:00,2022-06-08,B3,Counter 1,372
1877,2023-10-11 01:24:00,2023-10-11,C3,Counter 1,3
1878,2023-06-10 18:19:00,2023-06-10,B4,Counter 20,903
1879,2022-06-19 17:31:00,2022-06-19,C4,Counter 4,350
1880,2023-10-03 00:18:00,2023-10-03,A7,Counter 20,786
1881,2022-04-18 18:42:00,2022-04-18,B6,Counter 20,451
1882,2022-01-30 02:03:00,2022-01-30,C6,Counter 18,884
1883,2023-05-23 12:30:00,2023-05-23,B9,Counter 5,83
1884,2022-01-26 14:28:00,2022-01-26,A4,Counter 6,784
1885,2022-08-05 14:01:00,2022-08-05,B5,Counter 12,787
1886,2022-08-17 16:03:00,2022-08-17,B6,Counter 12,716
1887,2022-12-11 00:38:00,2022-12-11,A6,Counter 20,543
1888,2023-10-18 01:11:00,2023-10-18,B1,Counter 15,157
1889,2023-07-31 23:21:00,2023-07-31,C8,Counter 2,60
1890,2022-08-13 17:07:00,2022-08-13,B5,Counter 9,657
1891,2022-10-16 21:28:00,2022-10-16,A9,Counter 16,42
1892,2022-06-04 21:01:00,2022-06-04,A9,Counter 12,191
1893,2023-10-08 07:39:00,2023-10-08,B9,Counter 13,524
1894,2022-07-29 22:22:00,2022-07-29,A7,Counter 15,776
1895,2023-03-04 00:57:00,2023-03-04,B9,Counter 9,225
1896,2023-08-21 12:59:00,2023-08-21,B2,Counter 15,379
1897,2023-12-03 14:31:00,2023-12-03,C4,Counter 20,944
1898,2022-12-30 15:40:00,2022-12-30,B10,Counter 20,761
1899,2022-01-20 23:47:00,2022-01-20,C2,Counter 4,669
1900,2023-09-26 02:47:00,2023-09-26,C6,Counter 17,435
1901,2022-11-15 10:04:00,2022-11-15,C7,Counter 15,642
1902,2023-12-05 10:46:00,2023-12-05,B4,Counter 12,85
1903,2022-06-21 18:44:00,2022-06-21,B6,Counter 12,295
1904,2022-03-18 00:43:00,2022-03-18,B10,Counter 17,259
1905,2022-02-05 14:07:00,2022-02-05,C2,Counter 19,477
1906,2022-08-06 18:41:00,2022-08-06,B8,Counter 10,652
1907,2022-06-25 22:40:00,2022-06-25,C3,Counter 20,558
1908,2022-06-19 04:55:00,2022-06-19,A10,Counter 6,233
1909,2022-03-07 11:35:00,2022-03-07,C3,Counter 8,530
1910,2023-08-04 04:28:00,2023-08-04,A4,Counter 17,292
1911,2022-06-25 14:53:00,2022-06-25,C10,Counter 6,278
1912,2023-01-02 01:30:00,2023-01-02,B3,Counter 7,249
1913,2023-08-29 05:05:00,2023-08-29,B7,Counter 5,21
1914,2022-08-28 22:40:00,2022-08-28,B2,Counter 10,673
1915,2023-03-27 06:57:00,2023-03-27,A7,Counter 12,959
1916,2023-03-13 11:57:00,2023-03-13,B6,Counter 3,338
1917,2023-01-15 14:30:00,2023-01-15,B1,Counter 20,817
1918,2022-08-25 15:50:00,2022-08-25,C2,Counter 19,488
1919,2022-07-30 03:14:00,2022-07-30,C6,Counter 5,843
1920,2023-07-31 07:54:00,2023-07-31,C5,Counter 2,517
1921,2023-04-23 00:27:00,2023-04-23,B4,Counter 2,886
1922,2023-07-18 05:20:00,2023-07-18,A9,Counter 18,401
1923,2022-05-28 16:36:00,2022-05-28,C6,Counter 2,932
1924,2023-04-27 23:09:00,2023-04-27,B3,Counter 13,455
1925,2023-10-15 15:27:00,2023-10-15,B5,Counter 13,381
1926,2022-06-02 00:38:00,2022-06-02,A4,Counter 4,571
1927,2022-08-19 22:45:00,2022-08-19,B1,Counter 18,573
1928,2023-11-13 08:39:00,2023-11-13,C3,Counter 16,259
1929,2022-05-25 20:46:00,2022-05-25,C8,Counter 19,796
1930,2023-11-10 00:20:00,2023-11-10,B10,Counter 13,262
1931,2023-10-10 20:17:00,2023-10-10,B6,Counter 12,64
1932,2023-12-21 18:19:00,2023-12-21,C3,Counter 3,199
1933,2022-10-16 08:18:00,2022-10-16,C5,Counter 2,294
1934,2023-01-18 16:49:00,2023-01-18,B6,Counter 11,29
1935,2022-09-19 02:24:00,2022-09-19,A6,Counter 9,797
1936,2022-03-31 23:28:00,2022-03-31,C6,Counter 4,555
1937,2023-02-21 07:29:00,2023-02-21,B9,Counter 7,62
1938,2022-12-06 13:22:00,2022-12-06,B8,Counter 9,47
1939,2023-11-27 05:01:00,2023-11-27,A5,Counter 4,480
1940,2022-03-08 01:25:00,2022-03-08,A7,Counter 12,467
1941,2022-10-08 02:26:00,2022-10-08,C5,Counter 13,520
1942,2023-07-23 01:24:00,2023-07-23,A1,Counter 16,343
1943,2023-08-10 15:51:00,2023-08-10,A10,Counter 8,393
1944,2023-07-13 18:04:00,2023-07-13,A1,Counter 2,516
1945,2023-12-30 17:04:00,2023-12-30,C5,Counter 1,794
1946,2022-06-17 10:41:00,2022-06-17,A4,Counter 20,899
1947,2022-02-02 04:26:00,2022-02-02,A2,Counter 12,247
1948,2023-12-04 21:37:00,2023-12-04,B6,Counter 1,762
1949,2022-12-21 16:36:00,2022-12-21,B6,Counter 17,378
1950,2022-11-03 19:37:00,2022-11-03,A4,Counter 1,227
1951,2022-02-11 08:59:00,2022-02-11,A7,Counter 14,696
1952,2023-11-08 14:12:00,2023-11-08,B4,Counter 13,600
1953,2023-08-11 15:03:00,2023-08-11,B10,Counter 12,383
1954,2023-07-20 21:08:00,2023-07-20,A7,Counter 10,310
1955,2023-10-13 07:57:00,2023-10-13,C2,Counter 6,97
1956,2023-03-07 02:54:00,2023-03-07,A1,Counter 1,778
1957,2022-10-22 03:13:00,2022-10-22,C4,Counter 8,291
1958,2023-01-16 15:30:00,2023-01-16,C2,Counter 8,110
1959,2022-10-01 02:12:00,2022-10-01,C10,Counter 12,781
1960,2022-07-29 04:11:00,2022-07-29,C9,Counter 18,849
1961,2022-05-01 09:54:00,2022-05-01,C8,Counter 8,401
1962,2023-06-21 17:17:00,2023-06-21,C7,Counter 14,145
1963,2023-04-30 07:00:00,2023-04-30,A2,Counter 12,91
1964,2022-04-15 00:07:00,2022-04-15,B5,Counter 15,130
1965,2023-09-22 23:54:00,2023-09-22,A9,Counter 6,472
1966,2023-07-18 01:44:00,2023-07-18,C4,Counter 12,357
1967,2022-02-10 15:08:00,2022-02-10,A10,Counter 14,711
1968,2022-04-02 00:38:00,2022-04-02,C7,Counter 4,428
1969,2022-10-29 05:41:00,2022-10-29,A3,Counter 19,188
1970,2023-10-11 19:01:00,2023-10-11,B5,Counter 8,77
1971,2022-07-10 12:05:00,2022-07-10,B7,Counter 13,134
1972,2023-01-02 20:00:00,2023-01-02,B2,Counter 2,153
1973,2023-08-09 16:44:00,2023-08-09,C5,Counter 9,211
1974,2022-03-10 12:23:00,2022-03-10,B8,Counter 3,763
1975,2023-01-19 00:25:00,2023-01-19,A7,Counter 9,238
1976,2022-09-15 03:48:00,2022-09-15,C1,Counter 4,935
1977,2022-03-30 04:08:00,2022-03-30,C6,Counter 20,888
1978,2023-12-10 20:58:00,2023-12-10,B9,Counter 5,131
1979,2023-01-01 20:15:00,2023-01-01,B8,Counter 11,372
1980,2023-04-26 15:31:00,2023-04-26,C8,Counter 18,245
1981,2022-07-28 07:09:00,2022-07-28,B9,Counter 16,149
1982,2022-01-15 02:05:00,2022-01-15,B2,Counter 11,786
1983,2023-12-05 17:37:00,2023-12-05,A1,Counter 15,299
1984,2022-03-01 12:57:00,2022-03-01,A8,Counter 17,734
1985,2023-11-28 09:04:00,2023-11-28,A5,Counter 18,450
1986,2023-07-02 00:44:00,2023-07-02,C2,Counter 5,486
1987,2023-10-17 20:03:00,2023-10-17,C4,Counter 17,176
1988,2022-06-17 02:36:00,2022-06-17,B3,Counter 11,622
1989,2023-11-21 12:42:00,2023-11-21,C3,Counter 3,697
1990,2023-06-11 11:51:00,2023-06-11,C9,Counter 7,466
1991,2022-08-29 21:50:00,2022-08-29,C8,Counter 5,291
1992,2023-02-12 02:51:00,2023-02-12,B9,Counter 11,229
1993,2023-01-01 08:44:00,2023-01-01,A4,Counter 1,612
1994,2022-04-21 01:14:00,2022-04-21,C2,Counter 15,192
1995,2023-01-29 20:10:00,2023-01-29,B7,Counter 1,363
1996,2023-02-01 02:17:00,2023-02-01,C4,Counter 16,830
1997,2023-12-05 04:06:00,2023-12-05,B4,Counter 16,843
1998,2022-07-21 10:04:00,2022-07-21,B1,Counter 13,276
1999,2022-04-02 23:37:00,2022-04-02,B10,Counter 19,385
2000,2023-07-06 15:09:00,2023-07-06,A7,Counter 7,17
